epoch,app_jif,app_rss_kb,pg_jif,pg_rss_kb,vk_jif,vk_rss_kb,run_jif,run_rss_kb
1789795096,1133197,207848,813645,4598708,67110,665856,292712,2682116
1789795098,1134524,207880,814597,4954648,67173,666392,293119,2672192
1789795100,1135899,208148,815447,4598628,67238,666880,293633,2653268
1789795103,1137253,208188,816340,4598712,67306,667460,294084,2680152
1789795105,1138658,208136,817263,4598680,67379,667884,294655,2681432
1789795108,1140090,208188,818184,4598632,67442,668508,295059,2679320
1789795110,1141460,142748,819122,4598716,67507,669008,295562,2676180
1789795112,1142855,187596,820034,4598664,67572,669520,295988,2653240
1789795115,1144209,208148,820913,4598780,67639,670068,296535,2679556
1789795117,1145543,208144,821779,4598796,67701,670560,296983,2693336
1789795119,1146887,208144,822732,4892900,67768,671196,297413,2692524
1789795122,1148243,208188,823605,4646048,67832,671792,297921,2666220
1789795124,1149583,208132,824501,4683136,67899,672248,298352,2666176
1789795126,1150946,208216,825421,4696408,67962,672832,298855,2692168
1789795129,1152285,142756,826262,4598648,68028,673436,299299,2692960
1789795131,1153623,208116,827166,4598804,68091,673872,299829,2666152
1789795133,1154964,208172,828032,4598736,68156,674396,300255,2666152
1789795136,1156294,208192,828915,4598732,68221,674996,300682,2692332
1789795138,1157629,208144,829771,4598696,68286,675356,301190,2691784
1789795140,1158960,142664,830660,4598792,68355,676004,301624,2693420
1789795143,1160346,206648,831596,4598820,68419,676592,302153,2666152
1789795145,1161686,169324,832458,4598772,68484,677100,302594,2692820
1789795147,1163059,208140,833369,4598780,68553,677636,303120,2691352
1789795150,1164399,142712,834240,4598580,68616,678100,303526,2691712
1789795152,1165731,208144,835219,4974208,68678,678572,303934,2666168
1789795154,1167051,208224,836087,4599108,68740,679136,304442,2666176
1789795157,1168430,208136,837002,4599060,68806,679656,304884,2692060
1789795159,1169806,142724,837902,4599100,68872,680224,305431,2692780
1789795161,1171145,191816,838781,4599212,68937,680772,305861,2690256
1789795164,1172539,155864,839740,4599148,69003,681348,306370,2666248
1789795166,1173905,208216,840645,4599108,69066,681792,306800,2694048
1789795168,1175260,208144,841515,4599092,69129,682216,307202,2692760
1789795171,1176612,208140,842400,4599164,69196,682876,307756,2691868
1789795173,1177957,189216,843302,4959300,69259,683356,308191,2666264
1789795175,1179289,208220,844164,4599152,69322,683856,308695,2666228
1789795178,1180690,208168,845085,4598960,69388,684444,309121,2693196
1789795180,1182027,208136,845972,4651776,69451,684916,309525,2692664
1789795182,1183518,208220,847052,4666944,69534,685692,310133,2691944
1789795185,1184986,208140,848093,4669308,69604,686292,310626,2666172
1789795187,1186341,208224,849018,4714280,69671,686752,311178,2666244
1789795190,1187724,208224,849840,4599188,69737,687344,311589,2692688
1789795192,1189096,208216,850757,4599032,69801,687844,312102,2692076
1789795194,1190458,208168,851662,4718724,69873,688436,312540,2688372
1789795197,1191891,208136,852654,4599108,69938,689040,313118,2666220
1789795199,1193270,208184,853557,4598988,70007,689692,313598,2694620
1789795201,1194671,200260,854494,4599088,70075,690260,314015,2694308
1789795204,1196025,208188,855385,4599008,70141,690864,314520,2693384
1789795206,1197350,208220,856310,4599052,70206,691428,314929,2666244
1789795208,1198737,142708,857192,4599012,70271,692028,315454,2666220
1789795211,1200089,208140,858078,4598988,70335,692560,315895,2693772
1789795213,1201451,208224,858978,4598976,70403,693064,316457,2691992
1789795215,1202813,208228,859902,4599156,70465,693592,316863,2688540
1789795218,1204183,208220,860948,4599232,70536,694136,317306,2666116
1789795220,1205566,208228,861828,4599336,70600,694728,317828,2693348
1789795223,1206949,208132,862723,4599256,70666,695276,318283,2692320
1789795225,1208361,193408,863651,4599232,70737,695932,318886,2693772
1789795227,1209799,181740,864650,4599084,70806,696528,319315,2689656
1789795230,1211159,208196,865535,4599052,70871,697116,319835,2666228
1789795232,1212524,208172,866435,4599144,70938,697564,320272,2692700
1789795234,1213880,197052,867337,4599032,71005,698196,320785,2693400
1789795237,1215220,208140,868233,4599264,71072,698708,321259,2693368
1789795239,1216592,208220,869146,4599288,71134,699188,321796,2880828
1789795241,1217934,142704,870028,4640988,71201,699716,322227,2880696
1789795244,1219321,208172,870974,4680776,71269,700292,322738,2955556
1789795246,1220657,160388,871824,4599284,71333,700772,323166,2905356
1789795248,1222007,208216,872782,4949252,71397,701240,323605,2904064
1789795251,1223364,208168,873672,4599204,71465,701936,324180,2878788
1789795253,1224760,208216,874595,4599348,71536,702464,324624,2905460
1789795256,1226144,152212,875464,4599268,71601,703060,325139,2906000
1789795258,1227499,142752,876372,4599192,71667,703548,325572,2906788
1789795260,1228897,202636,877341,4599108,71736,704200,326008,2879568
1789795263,1230239,208136,878218,4599112,71799,704704,326546,2880772
1789795265,1231595,208188,879103,4599244,71865,705204,327002,2907772
1789795267,1232920,184420,879990,4599228,71930,705704,327525,2907388
1789795270,1234286,202340,880909,4953592,71995,706108,327977,2909292
1789795272,1235654,208140,881817,4599188,72063,706644,328388,2880792
1789795274,1236970,208140,882666,4599212,72122,707220,328897,2906004
1789795277,1238313,208168,883553,4599264,72189,707724,329350,2907940
1789795279,1239726,208224,884582,4599108,72257,708244,329893,2907196
1789795281,1241073,149788,885506,4599260,72321,708812,330364,2881204
1789795284,1242415,208144,886383,4599336,72387,709260,330776,2881184
1789795286,1243772,208184,887259,4599236,72452,709692,331302,2907388
1789795288,1245103,208212,888129,4599252,72514,710212,331733,2909832
1789795291,1246483,208108,889023,4599308,72579,710800,332182,2903004
1789795293,1247845,208216,889958,4599296,72648,711356,332736,2881192
1789795295,1249205,208132,890852,4599268,72714,711784,333155,2906652
1789795298,1250555,142712,891725,4599196,72777,712312,333673,2907192
1789795300,1251905,208168,892626,4599128,72847,712832,334118,2908084
1789795302,1253244,208188,893601,4962720,72909,713292,334536,2881076
1789795305,1254593,208136,894406,4599144,72975,713860,335087,2881224
1789795307,1255937,208172,895286,4599064,73038,714476,335535,2908160
1789795309,1257285,208188,896173,4599228,73105,714972,336072,2909192
1789795312,1258635,208168,897059,4599168,73170,715620,336500,2881128
1789795314,1259990,149792,897976,4599284,73236,716160,336930,2881204
1789795316,1261387,208144,898879,4599156,73302,716656,337458,2908204
1789795319,1262722,208112,899770,4599224,73366,717124,337926,2908428
1789795321,1264072,154368,900652,4599196,73427,717624,338467,2908048
1789795323,1265419,208148,901598,4963996,73491,718104,338889,2881444
1789795326,1266758,208140,902473,4599128,73558,718640,339311,2881440
1789795328,1268141,208224,903357,4599120,73621,719136,339828,2907648
1789795331,1269500,208176,904248,4599268,73686,719660,340278,2908396
1789795333,1270845,208148,905152,4599212,73753,720152,340851,2911208
1789795335,1272253,208188,906108,4599272,73818,720660,341284,2881292
1789795338,1273586,208176,906967,4599276,73882,721192,341702,2908248
1789795340,1274911,149572,907972,4599236,73945,721688,342222,2909780
1789795342,1276301,208232,908865,4599216,74007,722052,342631,2907488
1789795345,1277623,208136,909733,4599268,74071,722576,343168,2881444
1789795347,1278969,154068,910648,4599352,74137,723180,343637,2881448
1789795349,1280291,208148,911515,4599120,74197,723612,344049,2907024
1789795352,1281640,152704,912389,4599272,74265,724184,344571,2909336
1789795354,1282961,208140,913247,4599272,74329,724656,344991,2903968
1789795356,1284322,208172,914228,4961540,74396,725240,345511,2881432
1789795359,1285687,208140,915081,4599328,74459,725680,345972,2908684
1789795361,1287019,208228,915960,4625132,74523,726076,346425,2908724
1789795363,1288413,208228,916901,4625724,74590,726712,346968,2907620
1789795366,1289746,142720,917822,4633576,74658,727264,347391,2881452
1789795368,1291116,142760,918763,4674568,74721,727724,347811,2881344
1789795370,1292486,208192,919684,4699720,74787,728256,348354,2907084
1789795373,1293830,165688,920583,4724696,74852,728752,348800,2908612
1789795375,1295149,208144,921461,4737032,74915,729172,349366,2908456
1789795378,1296577,180468,922470,5088516,74984,729768,349784,2881348
1789795380,1297916,192616,923361,4739404,75048,730300,350206,2907676
1789795382,1299263,208176,924279,4739508,75111,730772,350729,2907392
1789795385,1300625,147476,925254,4742184,75175,731264,351160,2908396
1789795387,1301969,152464,926175,4743804,75241,731852,351706,2881452
1789795389,1303314,208224,927129,4747780,75304,732316,352146,2881484
1789795392,1304654,208132,928031,4748360,75365,732804,352551,2908692
1789795394,1306000,208168,928932,4748484,75434,733316,353082,2909604
1789795396,1307304,208144,929816,4748392,75497,733900,353509,2891148
1789795399,1308658,208192,930739,4748416,75561,734408,354047,2881320
1789795401,1310021,208108,931416,4599612,75629,734896,354505,2906648
1789795403,1311367,208168,932375,4599452,75691,735536,354948,2909120
1789795405,1312736,142668,933293,4599536,75759,736108,355481,2908988
1789795408,1314047,208184,934143,4599556,75819,736496,355892,2881428
1789795410,1315403,142672,935102,5039748,75884,737072,356430,2881448
1789795412,1316785,208220,935989,4599576,75954,737528,356896,2908288
1789795415,1318104,142756,936856,4599532,76017,738168,357336,2908080
1789795417,1319416,208144,937709,4599592,76075,738688,357886,2881528
1789795419,1320759,208192,938607,4607440,76142,739128,358305,2881484
1789795422,1322175,208136,939604,4599636,76216,739812,358867,2909096
1789795424,1323601,208172,940550,4599592,76288,740364,359328,2908136
1789795427,1324944,142748,941419,4599692,76355,740900,359780,2908128
1789795429,1326320,208136,942318,4599620,76422,741452,360345,2882156
1789795431,1327681,208188,943218,4599624,76485,741892,360784,2882008
1789795434,1329020,169460,944114,4599656,76547,742472,361274,2909116
1789795436,1330368,142724,944995,4599708,76614,743008,361730,2908500
1789795438,1331734,208480,945874,4599756,76679,743512,362169,2908980
1789795441,1333094,208480,946760,4599704,76743,744056,362737,2882388
1789795443,1334467,208456,947691,4599632,76808,744580,363191,2910284
1789795445,1335810,208456,948563,4599744,76873,745096,363610,2908632
1789795448,1337160,208380,949436,4599864,76938,745644,364142,2908196
1789795450,1338522,208440,950314,4599704,77004,746308,364560,2882360
1789795452,1339853,143020,951168,4599672,77069,746880,365097,2882292
1789795455,1341222,143016,952103,4599680,77138,747400,365561,2908964
1789795457,1342569,208452,952974,4599656,77206,748000,366007,2909052
1789795459,1343902,208492,953853,4599724,77269,748536,366531,2909844
1789795462,1345262,164140,954731,4603404,77336,749032,366971,2882368
1789795464,1346667,208484,955833,5059792,77402,749696,367494,2909700
1789795467,1348035,208492,956697,4603560,77470,750332,367968,2909536
1789795469,1349422,143024,957627,4603520,77540,750908,368456,2908492
1789795471,1350783,208452,958503,4603620,77605,751436,368983,2907888
1789795474,1352113,208492,959359,4603584,77671,751972,369399,2882420
1789795476,1353477,162728,960304,4603548,77735,752500,369919,2908508
1789795478,1354812,208400,961173,4603624,77799,753072,370346,2911164
1789795481,1356164,208480,962068,4628916,77862,753624,370819,2907928
1789795483,1357541,208480,963004,4707584,77932,754220,371389,2882552
1789795485,1358906,142988,963938,4867540,77998,754772,371838,2882580
1789795488,1360329,208444,964864,4603688,78066,755336,372392,2908432
1789795490,1361675,208488,965757,4603572,78134,755896,372831,2910144
1789795492,1362995,208452,966605,4603556,78196,756420,373255,2905488
1789795495,1364331,176712,967477,4603464,78268,756856,373821,2882576
1789795497,1365710,208440,968434,4603632,78333,757492,374308,2910112
1789795499,1367084,142980,969320,4603584,78397,757996,374830,2908040
1789795502,1368413,178572,970180,4603680,78465,758500,375251,2909312
1789795504,1369757,208428,971052,4603556,78525,759112,375663,2882488
1789795506,1371096,208412,971918,4603732,78589,759604,376205,2882660
1789795509,1372433,208448,972820,4603672,78654,771184,376650,2909888
1789795511,1373757,142944,973664,4603740,78715,760736,377191,2909112
1789795513,1375078,208440,974512,4603516,78778,761356,377622,2882548
1789795516,1376422,142964,975376,4603476,78842,761892,378042,2882628
1789795518,1377748,186232,976292,4958568,78903,762472,378564,2910332
1789795520,1379100,142908,977180,4603544,78969,762976,379017,2909412
1789795523,1380412,175408,978022,4603584,79034,763536,379580,2908644
1789795525,1381828,208432,978990,4603492,79099,764056,380046,2882756
1789795527,1383183,168016,979929,4603420,79163,764532,380478,2909560
1789795530,1384515,185484,980848,4603436,79228,765080,381017,2908892
1789795532,1385856,208476,981714,4603468,79292,765636,381441,2910400
1789795534,1387199,142928,982584,4603540,79358,766180,381879,2883008
1789795537,1388503,204532,983419,4603520,79421,766704,382443,2882992
1789795539,1389832,208404,984268,4603472,79484,767244,382898,2910592
1789795541,1391218,143020,985309,4641528,79553,767752,383456,2908668
1789795544,1392538,208432,986184,4684636,79614,768172,383878,2909300
1789795546,1393880,208436,987099,4701880,79680,768892,384304,2883044
1789795548,1395234,208452,987895,4603384,79745,769404,384849,2911512
1789795551,1396582,208476,988850,5002100,79810,770060,385306,2910688
1789795553,1397940,208448,989705,4603508,79876,770404,385885,2910852
1789795555,1399284,208492,990576,4603480,79938,771044,386335,2883004
1789795558,1400592,208480,991403,4603572,79998,771480,386756,2908336
1789795560,1401937,208496,992263,4603524,80067,771972,387296,2909692
1789795562,1403338,142972,993238,4603496,80131,772512,387751,2909736
1789795565,1404704,143008,994158,4603660,80202,773208,388359,2910172
1789795567,1406133,208484,995076,4603452,80267,773764,388841,2883040
1789795569,1407493,208484,995942,4603636,80334,774328,389285,2910636
1789795572,1408843,208484,996833,4603484,80401,774848,389829,2909796
1789795574,1410221,208408,997767,4603564,80465,775356,390260,2909836
1789795577,1411562,142980,998633,4603568,80531,775880,390815,2882972
1789795579,1412902,142928,999501,4603640,80594,776468,391293,2882968
1789795581,1414269,208444,1000384,4603720,80658,777056,391764,2909404
1789795584,1415640,208448,1001421,4967344,80724,777544,392304,2909960
1789795586,1416998,208408,1002235,4603412,80794,778084,392759,2883136
1789795588,1418383,208432,1003211,4603508,80861,778500,393189,2883004
1789795591,1419750,208404,1004104,4603556,80924,779148,393738,2910768
1789795593,1421107,208492,1004977,4603512,80987,779668,394203,2911180
1789795595,1422450,208408,1005893,4603500,81054,780216,394763,2909672
1789795598,1423770,208484,1006758,4603556,81120,780796,395203,2883120
1789795600,1425110,208492,1007638,4643000,81184,781276,395631,2883300
1789795602,1426517,208408,1008598,4641288,81251,781796,396158,2910292
1789795605,1427861,208452,1009529,5237648,81318,782484,396626,2909820
1789795607,1429228,208452,1010457,4648312,81382,782952,397197,2908836
1789795609,1430590,199140,1011309,4603800,81448,783580,397675,2883876
1789795612,1431936,208488,1012175,4603856,81514,784084,398109,2911688
1789795614,1433283,142944,1013060,4603764,81579,784688,398639,2908952
1789795616,1434620,142984,1014011,4603856,81646,785236,399084,2911480
1789795619,1435975,208492,1014840,4603796,81707,785716,399536,2883792
1789795621,1437302,142984,1015715,4603656,81773,786180,400121,2883932
1789795623,1438673,142932,1016607,4603668,81840,786740,400590,2910604
1789795626,1440029,208444,1017487,4603736,81903,787396,401122,2910060
1789795628,1441372,143020,1018404,4603736,81969,788060,401559,2891716
1789795630,1442704,208492,1019262,4603808,82031,788448,401994,2883928
1789795633,1444032,208448,1020112,4603856,82095,789068,402581,2910952
1789795635,1445433,208480,1021025,4603792,82165,789596,403047,2910600
1789795637,1446771,208484,1021983,5041004,82228,790200,403594,2909936
1789795640,1448134,142928,1022819,4603952,82293,790724,404031,2883872
1789795642,1449487,208484,1023706,4603760,82359,791244,404472,2883908
1789795644,1450833,208396,1024595,4603944,82422,791740,405028,2909380
1789795647,1452197,208452,1025498,4603876,82489,792304,405491,2909184
1789795649,1453558,208488,1026518,4603904,82555,792776,405961,2911116
1789795651,1454941,208488,1027495,4603936,82624,793400,406544,2884108
1789795654,1456358,142928,1028426,4603932,82691,793840,406988,2910852
1789795656,1457733,208444,1029319,4603772,82756,794480,407537,2910388
1789795659,1459077,208488,1030193,4603712,82819,795064,407976,2910672
1789795661,1460442,208480,1031140,4627160,82886,795608,408459,2884040
1789795663,1461933,208432,1032173,4670352,82969,796312,409100,2884128
1789795666,1463354,208492,1033157,4701728,83041,796812,409575,2912100
1789795668,1464709,208456,1034000,4603952,83107,797476,410110,2910500
1789795670,1466050,208436,1035005,4966292,83170,798016,410553,2908788
1789795673,1467418,166776,1035802,4603820,83236,798600,411105,3152984
1789795675,1468728,142904,1036675,4603732,83297,799216,411595,3177932
1789795677,1470203,208432,1037642,4603796,83370,799824,412096,3179332
1789795680,1471634,208492,1038582,4603876,83437,800264,412642,3179092
1789795682,1472945,208444,1039474,4603940,83499,800664,413069,3152964
1789795684,1474296,169676,1040361,4603996,83564,801268,413596,3162708
1789795687,1475689,208780,1041288,4603860,83630,801964,414081,3188148
1789795689,1477072,208264,1042212,4603792,83697,802348,414563,3190584
1789795691,1478420,143368,1043136,4961948,83764,802840,415152,3182008
1789795694,1479845,208828,1044072,4603792,83832,803300,415587,3165132
1789795696,1481207,208840,1044972,4603924,83897,803824,416013,3192472
1789795698,1482540,143372,1045836,4603736,83959,804284,416553,3196784
1789795701,1483883,192212,1046716,4603868,84024,804812,417027,3197400
1789795703,1485238,143356,1047684,4603864,84090,805284,417510,3182836
1789795705,1486630,208820,1048543,4603964,84153,805932,418056,3183020
1789795708,1487975,208876,1049408,4603932,84216,806416,418482,3210372
1789795710,1489311,208876,1050294,4603908,84281,806932,418922,3210224
1789795712,1490670,208872,1051273,4603848,84346,807480,419502,3183104
1789795715,1492045,143408,1052227,4603776,84411,807912,419971,3183096
1789795717,1493395,208788,1053100,4603768,84475,808456,420546,3212012
1789795719,1494723,208792,1053980,4603852,84536,809180,421024,3208908
1789795722,1496085,208868,1054961,4661600,84602,809544,421451,3210884
1789795724,1497511,208840,1056058,5235192,84674,809976,422020,3183508
1789795727,1498921,208080,1056862,4603968,84746,810640,422509,3183484
1789795729,1500290,208780,1057741,4603912,84811,811096,423002,3210020
1789795731,1501692,152820,1058665,4603852,84878,811700,423574,3209884
1789795734,1503030,208836,1059539,4603832,84942,812240,424021,3210368
1789795736,1504418,208872,1060465,4603852,85007,812668,424456,3183968
1789795738,1505767,208756,1061347,4603780,85073,813220,425015,3227784
1789795741,1507141,143408,1062253,4603820,85140,813748,425492,3228152
1789795743,1508498,143356,1063142,4603864,85206,814260,425960,3227852
1789795745,1509848,208836,1064023,4603904,85269,814748,426529,3201416
1789795748,1511246,208756,1064990,4603876,85339,815304,426994,3201412
1789795750,1512629,208820,1065909,4603832,85407,815800,427553,3228856
1789795752,1513967,208868,1066798,4603736,85468,816240,427989,3226380
1789795755,1515293,208872,1067661,4603972,85531,816776,428464,3201540
1789795757,1516683,208760,1068721,5200340,85598,817268,429045,3201460
1789795759,1518010,208824,1069509,4604016,85661,817840,429509,3229116
1789795762,1519387,208792,1070396,4603868,85728,818460,429965,3228148
1789795764,1520765,208840,1071298,4603984,85793,818984,430522,3228188
1789795766,1522112,208820,1072210,4603928,85857,819424,430970,3201664
1789795769,1523499,206148,1073155,4603900,85925,819980,431449,3201648
1789795771,1524867,143356,1074064,4603964,85989,820536,432028,3228664
1789795773,1526222,208780,1075004,4603840,86055,821052,432521,3227388
1789795776,1527657,208868,1075982,4603876,86126,821576,433003,3228784
1789795778,1529020,208788,1076862,4721336,86188,821984,433526,3202248
1789795780,1530433,143372,1077845,4629476,86258,822540,434002,3229848
1789795783,1531800,208792,1078767,4629768,86325,823076,434591,3230912
1789795785,1533195,143296,1079691,4630304,86391,823616,435090,3229264
1789795788,1534576,208876,1080591,4655856,86455,824152,435523,3214080
1789795790,1535942,208796,1081606,4695220,86521,824644,436080,3202376
1789795792,1537339,150444,1082526,4709196,86588,825276,436546,3228844
1789795795,1538725,208792,1083447,4725952,86655,825668,437037,3228328
1789795797,1540126,208828,1084409,4734288,86724,826300,437623,3228248
1789795799,1541491,208780,1085333,4738188,86793,826820,438099,3202356
1789795802,1542899,208864,1086331,4741860,86860,827368,438556,3202320
1789795804,1544295,143324,1087274,4741876,86928,827992,439127,3229732
1789795807,1545652,208816,1088191,4741896,86996,828468,439626,3228172
1789795809,1547010,171388,1089118,4743728,87059,829052,440105,3208520
1789795811,1548402,208792,1090174,5336164,87127,829588,440695,3202248
1789795814,1549770,208876,1091002,4752488,87193,830108,441140,3229508
1789795816,1551110,208796,1091874,4752500,87255,830572,441579,3229124
1789795818,1552459,208788,1092809,4754048,87321,831128,442130,3229220
1789795821,1553801,209092,1093711,4753960,87388,831748,442607,3202340
1789795823,1555152,209024,1094671,4753944,87453,832220,443192,3202232
1789795825,1556512,209020,1095622,4754224,87518,832744,443680,3228920
1789795828,1557893,209052,1096612,4758900,87583,833244,444123,3228064
1789795830,1559275,200860,1097251,4604308,87648,833796,444679,3229212
1789795832,1560654,209056,1098152,4604368,87714,834276,445131,3202508
1789795835,1562035,184768,1099167,4604260,87781,834776,445611,3228032
1789795837,1563439,143588,1100153,4604364,87848,835312,446215,3228124
1789795839,1564773,209044,1101026,4604292,87913,835720,446696,3230764
1789795842,1566118,209140,1101914,4604408,87978,836328,447140,3202472
1789795844,1567473,209084,1102988,4815368,88046,836796,447706,3202520
1789795846,1568854,209052,1103763,4604376,88109,837420,448156,3228932
1789795849,1570226,209052,1104692,4604556,88178,837916,448644,3230212
1789795851,1571595,143664,1105609,4604504,88247,838504,449266,3229704
1789795853,1573036,143632,1106575,4604520,88313,839092,449740,3202636
1789795856,1574387,209100,1107529,4604560,88376,839524,450194,3231052
1789795858,1575724,209136,1108402,4604688,88437,840072,450718,3227756
1789795860,1577070,209076,1109279,4604680,88501,840520,451172,3229676
1789795863,1578417,209020,1110154,4604596,88567,841260,451743,3202764
1789795865,1579759,193264,1111033,4776932,88629,841732,452253,3202748
1789795867,1581178,209136,1112016,4604568,88699,842476,452742,3232444
1789795870,1582558,167424,1112934,4604548,88770,843056,453321,3228928
1789795872,1583947,143588,1113840,4604724,88841,843596,453782,3229168
1789795875,1585331,209052,1114735,4604848,88900,844272,454255,3202776
1789795877,1586716,198840,1115711,4604604,88968,844808,454863,3202656
1789795879,1588040,143628,1116583,4604452,89036,845460,455357,3230176
1789795882,1589458,209056,1117487,4604456,89100,845804,455803,3230364
1789795884,1590802,209056,1118361,4604504,89162,846432,456345,3228520
1789795886,1592157,209140,1119254,4604632,89231,846836,456825,3202796
1789795889,1593574,209084,1120221,4604644,89295,847356,457306,3229004
1789795891,1594916,209128,1121111,4604760,89360,848020,457894,3231460
1789795893,1596287,143632,1122025,4604664,89430,848572,458372,3230136
1789795896,1597687,209100,1123010,4604552,89502,849176,458971,3223968
1789795898,1599251,209080,1124110,4604836,89572,849812,459461,3202772
1789795901,1600634,205620,1125044,4660620,89639,850320,459948,3228820
1789795903,1602069,209024,1126058,4646044,89713,850852,460561,3229120
1789795906,1603481,209088,1126998,4715200,89786,851660,461039,3229036
1789795908,1604836,174504,1127886,4715512,89852,852220,461496,3202772
1789795910,1606169,209136,1128789,4715928,89914,852700,462045,3202780
1789795913,1607500,209040,1129585,4605016,89980,853308,462511,3229444
1789795915,1608856,195404,1130482,4605180,90048,853888,462994,3227652
1789795917,1610187,209140,1131318,4605124,90109,854332,463571,3202852
1789795920,1611533,143620,1132267,4965532,90175,854996,464022,3202784
1789795922,1612895,153880,1133158,4604884,90243,855448,464561,3230052
1789795924,1614314,209140,1134061,4604988,90311,856184,465037,3229064
1789795927,1615683,143580,1134962,4604884,90376,856764,465531,3229692
1789795929,1617025,209040,1135839,4604992,90442,857220,466104,3202836
1789795931,1618378,209132,1136755,4605016,90502,857716,466578,3202860
1789795934,1619727,151060,1137643,4605020,90567,858216,467026,3230732
1789795936,1621083,209052,1138520,4605052,90630,858776,467566,3229920
1789795938,1622436,143664,1139407,4605020,90698,859432,468055,3212116
1789795941,1623814,209048,1140301,4604848,90764,859884,468530,3202836
1789795943,1625204,209096,1141271,4604816,90831,860632,469129,3229784
1789795945,1626548,209060,1142140,4604984,90894,861140,469600,3230112
1789795948,1627930,209132,1143065,4604888,90964,861632,470061,3228832
1789795950,1629326,180096,1143980,4604916,91028,862176,470626,3202976
1789795952,1630679,209096,1144972,4926628,91096,862740,471113,3202856
1789795955,1632066,143928,1145808,4604992,91159,863232,471592,3229772
1789795957,1633432,143632,1146698,4604996,91223,863724,472176,3229608
1789795960,1634810,209096,1147688,4604976,91292,864288,472662,3227720
1789795962,1636201,143592,1148653,4755216,91359,864708,473210,3202872
1789795964,1637621,143628,1149665,4755104,91430,865380,473708,3228772
1789795967,1639058,143584,1150629,4604844,91505,865896,474223,3230012
1789795969,1640458,143928,1151562,4605052,91573,866468,474837,3230228
1789795971,1641860,170216,1152451,4604944,91642,867148,475322,3222888
1789795974,1643211,209396,1153374,5207424,91708,867608,475791,3202984
1789795976,1644637,209340,1154336,4604792,91773,868192,476356,3229240
1789795978,1645996,209404,1155220,4604756,91841,868688,476807,3230652
1789795981,1647390,170244,1156161,4604916,91911,869244,477321,3227968
1789795983,1648726,209388,1157019,4604784,91972,869692,477915,3202996
1789795985,1650124,209400,1157977,4605028,92042,870284,478417,3202972
1789795988,1651472,209556,1158880,4604912,92105,870828,478868,3229872
1789795990,1652821,209628,1159751,4604964,92171,871320,479421,3229020
1789795992,1654172,209664,1160599,4605056,92233,871884,479879,3228848
1789795995,1655499,144104,1161457,4604916,92296,872340,480353,3202972
1789795997,1656858,209620,1162387,4604904,92360,872724,480934,3229584
1789795999,1658179,144112,1163253,4604892,92424,873320,481413,3229316
1789796002,1659524,144200,1164137,4604936,92491,873808,481986,3230080
1789796004,1660907,209664,1165041,4604800,92557,874436,482426,3202976
1789796006,1662273,209580,1165974,4942412,92623,874980,482941,3202916
1789796009,1663495,209628,1166759,4604940,92681,875592,483492,3230436
1789796011,1664861,209632,1167649,4604892,92745,875904,484009,3230460
1789796014,1666175,152812,1168490,4605044,92808,876536,484478,3210748
1789796016,1667600,209616,1169435,4604900,92881,877020,485060,3202872
1789796018,1668983,209572,1170381,4604868,92946,877424,485526,3229936
1789796021,1670344,200960,1171322,4661784,93012,878148,486026,3229340
1789796023,1671766,209636,1172352,4719172,93079,878636,486632,3229660
1789796025,1673113,209620,1173212,4605128,93144,879276,487111,3203004
1789796028,1674441,209620,1174069,4605064,93210,879940,487562,3203000
1789796030,1675796,209628,1175010,4605100,93276,880452,488125,3229144
1789796032,1677157,209664,1175903,4605160,93342,880952,488602,3229512
1789796035,1678528,144112,1176789,4605104,93407,881400,489094,3205524
1789796037,1679896,209612,1177688,4605100,93471,882068,489688,3202928
1789796039,1681247,209672,1178687,5161396,93534,882584,490172,3228452
1789796042,1682603,209588,1179519,4604924,93603,883164,490759,3228284
1789796044,1683942,209584,1180375,4605100,93665,883640,491207,3228896
1789796046,1685272,209612,1181232,4605016,93729,884252,491663,3202920
1789796049,1686616,209668,1182107,4605012,93794,884624,492253,3229736
1789796051,1687969,209572,1183057,4605112,93861,885136,492755,3228932
1789796053,1689317,209632,1183942,4604948,93924,885752,493247,3230552
1789796056,1690661,209608,1184822,4605132,93991,886232,493814,3203088
1789796058,1691995,209632,1185677,4604908,94056,898464,494276,3203068
1789796060,1693362,189544,1186565,4605144,94122,887416,494739,3229372
1789796063,1694721,144200,1187524,4604948,94191,887908,495344,3230444
1789796065,1696111,209584,1188431,4605116,94258,888696,495831,3231260
1789796067,1697463,209632,1189304,4605104,94320,889148,496319,3203092
1789796070,1698807,209660,1190199,4605008,94386,889712,496896,3230872
1789796072,1700197,209664,1191202,5117708,94450,890324,497357,3229472
1789796074,1701547,209612,1192024,4605100,94516,890848,497830,3229792
1789796077,1702912,209624,1192918,4605008,94583,891404,498418,3203108
1789796079,1704286,170272,1193806,4605032,94650,891920,498930,3203144
1789796081,1705707,209628,1194768,4605000,94719,892348,499430,3230116
1789796084,1707108,209660,1195848,4605096,94788,892984,500027,3229104
1789796086,1708467,209580,1196788,4605044,94853,893540,500501,3228524
1789796088,1709841,144160,1197670,4605000,94916,894076,501061,3203168
1789796091,1711170,209612,1198566,4605052,94983,894464,501573,3203092
1789796093,1712595,184808,1199465,4605088,95049,895060,502065,3231140
1789796095,1713953,209628,1200398,4605104,95115,895580,502657,3229152
1789796098,1715262,144112,1201245,4605116,95174,895992,503105,3203124
